ts_event_utc,ts_recv_utc,price,size,bid,ask,spread_points,quote_state,action,side,flags,sequence,publisher_id,instrument_id,rtype,source_file
2020-03-16 13:45:23.725058361+00:00,2020-03-16 13:45:23.725304829+00:00,7234.75,1,7231.75,7234.75,3.0,VALID,T,B,0,4649117,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:23.779954099+00:00,2020-03-16 13:45:23.780301695+00:00,7235.25,1,7232.0,7235.25,3.25,VALID,T,B,0,4649230,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:23.780014001+00:00,2020-03-16 13:45:23.780440212+00:00,7235.5,1,7232.0,7235.5,3.5,VALID,T,B,0,4649231,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:23.780534379+00:00,2020-03-16 13:45:23.780863189+00:00,7235.75,1,7232.25,7235.75,3.5,VALID,T,B,0,4649247,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.019361057+00:00,2020-03-16 13:45:24.019573411+00:00,7232.5,1,7232.5,7234.25,1.75,VALID,T,A,0,4649595,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.111372835+00:00,2020-03-16 13:45:24.111589799+00:00,7232.5,1,7232.5,7233.75,1.25,VALID,T,A,0,4649718,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.115800619+00:00,2020-03-16 13:45:24.116007400+00:00,7232.25,2,7232.25,7233.75,1.5,VALID,T,A,0,4649727,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.218767859+00:00,2020-03-16 13:45:24.218989389+00:00,7233.0,1,7232.0,7233.0,1.0,VALID,T,B,0,4649798,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.224014439+00:00,2020-03-16 13:45:24.224258249+00:00,7233.25,2,7232.0,7233.25,1.25,VALID,T,B,0,4649813,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.242956221+00:00,2020-03-16 13:45:24.243172200+00:00,7233.75,1,7232.25,7233.75,1.5,VALID,T,B,0,4649844,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.289540983+00:00,2020-03-16 13:45:24.289780062+00:00,7234.5,1,7232.25,7234.5,2.25,VALID,T,B,0,4649932,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.297584825+00:00,2020-03-16 13:45:24.297851249+00:00,7236.0,1,7233.5,7236.0,2.5,VALID,T,B,0,4649970,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.297584825+00:00,2020-03-16 13:45:24.297851249+00:00,7236.25,4,7233.5,7236.0,2.5,VALID,T,B,0,4649970,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.355445243+00:00,2020-03-16 13:45:24.355684217+00:00,7233.5,2,7233.5,7236.25,2.75,VALID,T,A,0,4650039,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.507349863+00:00,2020-03-16 13:45:24.507669874+00:00,7233.0,1,7233.0,7235.5,2.5,VALID,T,A,0,4650186,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.507349863+00:00,2020-03-16 13:45:24.507669874+00:00,7232.5,1,7233.0,7235.5,2.5,VALID,T,A,0,4650186,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.535782881+00:00,2020-03-16 13:45:24.536072908+00:00,7232.0,2,7232.0,7235.0,3.0,VALID,T,A,0,4650263,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.541083567+00:00,2020-03-16 13:45:24.541264192+00:00,7231.75,1,7231.75,7235.0,3.25,VALID,T,A,0,4650277,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.574666991+00:00,2020-03-16 13:45:24.574860525+00:00,7232.0,1,7232.0,7235.0,3.0,VALID,T,A,0,4650311,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.653528861+00:00,2020-03-16 13:45:24.653750604+00:00,7232.5,1,7232.5,7235.0,2.5,VALID,T,A,0,4650540,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.755438111+00:00,2020-03-16 13:45:24.755665438+00:00,7232.25,3,7232.0,7232.25,0.25,VALID,T,B,0,4650813,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.902097919+00:00,2020-03-16 13:45:24.902324807+00:00,7231.75,4,7231.75,7233.0,1.25,VALID,T,A,0,4650996,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.902117483+00:00,2020-03-16 13:45:24.902370923+00:00,7231.75,4,7231.75,7232.75,1.0,VALID,T,A,0,4650998,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.915734679+00:00,2020-03-16 13:45:24.916041154+00:00,7231.75,6,7231.75,7232.75,1.0,VALID,T,A,0,4651026,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.915744469+00:00,2020-03-16 13:45:24.916084934+00:00,7231.75,4,7231.75,7232.75,1.0,VALID,T,A,0,4651028,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.915769271+00:00,2020-03-16 13:45:24.916181199+00:00,7231.75,5,7231.75,7232.75,1.0,VALID,T,A,0,4651032,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.928854063+00:00,2020-03-16 13:45:24.929153067+00:00,7231.75,3,7231.75,7233.0,1.25,VALID,T,A,0,4651061,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.928855747+00:00,2020-03-16 13:45:24.929219715+00:00,7231.75,1,7231.75,7233.0,1.25,VALID,T,A,0,4651063,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.928856433+00:00,2020-03-16 13:45:24.929273247+00:00,7231.75,1,7231.75,7233.0,1.25,VALID,T,A,0,4651065,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.928867065+00:00,2020-03-16 13:45:24.929402392+00:00,7231.75,2,7231.75,7233.0,1.25,VALID,T,A,0,4651069,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:24.928925767+00:00,2020-03-16 13:45:24.929507524+00:00,7231.75,2,7231.75,7233.0,1.25,VALID,T,A,0,4651072,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.027863443+00:00,2020-03-16 13:45:25.028074453+00:00,7233.0,1,7231.75,7233.0,1.25,VALID,T,B,0,4651610,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.118781515+00:00,2020-03-16 13:45:25.119101150+00:00,7234.0,1,7232.25,7234.0,1.75,VALID,T,B,0,4651816,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.119826235+00:00,2020-03-16 13:45:25.120070793+00:00,7234.5,1,7232.25,7234.5,2.25,VALID,T,B,0,4651856,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.152184501+00:00,2020-03-16 13:45:25.153337786+00:00,7234.5,1,7232.0,7234.5,2.5,VALID,T,B,0,4652066,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.155748367+00:00,2020-03-16 13:45:25.156571066+00:00,7234.75,1,7232.0,7234.75,2.75,VALID,T,B,0,4652073,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.197821573+00:00,2020-03-16 13:45:25.198014661+00:00,7232.0,1,7232.0,7235.0,3.0,VALID,T,A,0,4652227,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.257392495+00:00,2020-03-16 13:45:25.257626504+00:00,7233.5,1,7233.0,7233.5,0.5,VALID,T,B,0,4652374,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.299600289+00:00,2020-03-16 13:45:25.299822270+00:00,7234.75,1,7233.0,7234.75,1.75,VALID,T,B,0,4652488,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.445652373+00:00,2020-03-16 13:45:25.445870148+00:00,7235.0,1,7233.25,7235.0,1.75,VALID,T,B,0,4652739,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.445876599+00:00,2020-03-16 13:45:25.446114253+00:00,7235.0,5,7233.25,7235.0,1.75,VALID,T,B,0,4652750,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.475370043+00:00,2020-03-16 13:45:25.475663212+00:00,7233.25,2,7233.25,7233.5,0.25,VALID,T,A,0,4652804,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.475543119+00:00,2020-03-16 13:45:25.475938965+00:00,7233.0,2,7233.0,7233.5,0.5,VALID,T,A,0,4652809,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.475548431+00:00,2020-03-16 13:45:25.475938965+00:00,7233.5,2,7233.0,7233.5,0.5,VALID,T,B,0,4652809,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.475553765+00:00,2020-03-16 13:45:25.475984997+00:00,7233.0,2,7233.0,7234.75,1.75,VALID,T,A,0,4652810,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.574224889+00:00,2020-03-16 13:45:25.574493158+00:00,7233.25,2,7233.25,7235.0,1.75,VALID,T,A,0,4653081,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.577500493+00:00,2020-03-16 13:45:25.577718734+00:00,7235.0,2,7233.5,7235.0,1.5,VALID,T,B,0,4653115,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.627602949+00:00,2020-03-16 13:45:25.627824909+00:00,7233.0,1,7233.0,7235.0,2.0,VALID,T,A,0,4653590,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.637116455+00:00,2020-03-16 13:45:25.637346837+00:00,7233.0,1,7233.0,7235.0,2.0,VALID,T,A,0,4653782,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.637126841+00:00,2020-03-16 13:45:25.637498937+00:00,7233.0,2,7233.0,7235.0,2.0,VALID,T,A,0,4653786,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.637322165+00:00,2020-03-16 13:45:25.637638466+00:00,7232.5,1,7232.5,7235.0,2.5,VALID,T,A,0,4653788,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.674788475+00:00,2020-03-16 13:45:25.675069722+00:00,7231.75,1,7231.75,7234.75,3.0,VALID,T,A,0,4654007,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.675255559+00:00,2020-03-16 13:45:25.675455395+00:00,7234.75,1,7231.75,7234.75,3.0,VALID,T,B,0,4654013,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.719473503+00:00,2020-03-16 13:45:25.719755805+00:00,7232.0,1,7232.0,7233.5,1.5,VALID,T,A,0,4654301,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.719473973+00:00,2020-03-16 13:45:25.719794565+00:00,7231.75,1,7231.75,7233.5,1.75,VALID,T,A,0,4654302,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.720415227+00:00,2020-03-16 13:45:25.720859353+00:00,7232.25,1,7232.25,7233.75,1.5,VALID,T,A,0,4654320,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.720941671+00:00,2020-03-16 13:45:25.721309319+00:00,7231.75,4,7231.75,7233.25,1.5,VALID,T,A,0,4654329,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.722820133+00:00,2020-03-16 13:45:25.723034529+00:00,7231.75,1,7231.75,7233.5,1.75,VALID,T,A,0,4654372,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.723203935+00:00,2020-03-16 13:45:25.723520579+00:00,7233.5,1,7231.75,7233.5,1.75,VALID,T,B,0,4654386,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.723384113+00:00,2020-03-16 13:45:25.723666544+00:00,7231.75,1,7231.75,7234.25,2.5,VALID,T,A,0,4654388,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.723502345+00:00,2020-03-16 13:45:25.723732868+00:00,7231.75,1,7231.75,7234.25,2.5,VALID,T,A,0,4654389,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.725437067+00:00,2020-03-16 13:45:25.725636907+00:00,7231.75,1,7231.75,7234.25,2.5,VALID,T,A,0,4654429,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.727386221+00:00,2020-03-16 13:45:25.727609787+00:00,7232.25,4,7231.75,7232.25,0.5,VALID,T,B,0,4654469,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.727616027+00:00,2020-03-16 13:45:25.727801499+00:00,7231.75,4,7231.75,7232.0,0.25,VALID,T,A,0,4654474,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.727679587+00:00,2020-03-16 13:45:25.727882896+00:00,7232.0,1,7231.75,7232.0,0.25,VALID,T,B,0,4654476,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.727889285+00:00,2020-03-16 13:45:25.728083752+00:00,7231.75,1,7231.75,7234.75,3.0,VALID,T,A,0,4654479,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.728003263+00:00,2020-03-16 13:45:25.728268241+00:00,7234.5,1,7231.75,7234.5,2.75,VALID,T,B,0,4654484,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.728393741+00:00,2020-03-16 13:45:25.728638358+00:00,7234.25,1,7231.75,7234.25,2.5,VALID,T,B,0,4654498,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.751510509+00:00,2020-03-16 13:45:25.751724837+00:00,7234.5,1,7231.75,7234.5,2.75,VALID,T,B,0,4654601,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.774757325+00:00,2020-03-16 13:45:25.775151056+00:00,7231.75,1,7231.75,7234.75,3.0,VALID,T,A,0,4654661,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.774767727+00:00,2020-03-16 13:45:25.775205393+00:00,7231.75,1,7231.75,7234.75,3.0,VALID,T,A,0,4654662,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.774770901+00:00,2020-03-16 13:45:25.775386593+00:00,7231.75,2,7231.75,7234.75,3.0,VALID,T,A,0,4654664,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.774771631+00:00,2020-03-16 13:45:25.775486270+00:00,7231.75,1,7231.75,7234.75,3.0,VALID,T,A,0,4654665,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.815034061+00:00,2020-03-16 13:45:25.815286443+00:00,7234.0,2,7232.0,7234.0,2.0,VALID,T,B,0,4654936,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.815034791+00:00,2020-03-16 13:45:25.815398395+00:00,7234.25,5,7232.0,7234.25,2.25,VALID,T,B,0,4654939,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.815051519+00:00,2020-03-16 13:45:25.815538892+00:00,7234.25,4,7232.25,7234.25,2.0,VALID,T,B,0,4654941,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.815824241+00:00,2020-03-16 13:45:25.816018793+00:00,7234.25,1,7232.5,7234.25,1.75,VALID,T,B,0,4654954,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.825970673+00:00,2020-03-16 13:45:25.826167931+00:00,7234.75,1,7232.5,7234.75,2.25,VALID,T,B,0,4654986,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.852004393+00:00,2020-03-16 13:45:25.852304329+00:00,7233.5,2,7232.25,7233.5,1.25,VALID,T,B,0,4655136,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.915203907+00:00,2020-03-16 13:45:25.915617262+00:00,7235.5,2,7232.75,7235.25,2.5,VALID,T,B,0,4655375,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
2020-03-16 13:45:25.915203907+00:00,2020-03-16 13:45:25.915617262+00:00,7235.25,3,7232.75,7235.25,2.5,VALID,T,B,0,4655375,1,16908,1,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\COVID_2020_03_16\EXTRACTED_c77e649a361f\glbx-mdp3-20200316.tbbo.NQM0.dbn.zst
