trade_number,entry_time_et,entry_time_utc,route,block,source_status,active_symbol,quantity,extra_ticks,tv_pair_net,status,first_exit_direction,first_exit_reason,first_exit_index,first_exit_time,buy_exit_reason,buy_exit_index,buy_exit_price,sell_exit_reason,sell_exit_index,sell_exit_price,baseline_buy_net,baseline_sell_net,baseline_pair_net,baseline_outcome,arm_points,be_mode,survivor,armed,candidate_exit_reason,candidate_exit_price,candidate_survivor_net,candidate_pair_net,delta_vs_baseline,classification,baseline_survivor_reason,arm_index,arm_time,baseline_survivor_net
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,0.5,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,0.5,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,1.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,1.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,2.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,2.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,3.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,3.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,4.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,4.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,5.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,5.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,8.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,0,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.75,STOP,0.0,22852.0,-109.0,-99.0,-208.0,DOUBLE_STOP,8.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.75,-109.0,-208.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,0.5,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,0.5,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,1.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,1.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,2.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,2.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,3.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,3.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,4.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,4.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,5.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,5.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,8.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,1,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.5,STOP,0.0,22852.25,-119.0,-109.0,-228.0,DOUBLE_STOP,8.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.5,-119.0,-228.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,0.5,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,0.5,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,1.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,1.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,2.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,2.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,3.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,3.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,4.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,4.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,5.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,5.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,8.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,2,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22847.25,STOP,0.0,22852.5,-129.0,-119.0,-248.0,DOUBLE_STOP,8.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22847.25,-129.0,-248.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,0.5,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,0.5,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,1.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,1.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,2.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,2.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,3.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,3.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,4.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,4.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,5.0,PRICE_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
2175,2025-08-03 18:00,2025-08-03T22:00:00+00:00,WEEKLY,AUGUST,VALIDATED_SOURCE,NQU5,2,4,-118.0,RESOLVED,SELL,STOP,0.0,2025-08-03 22:00:00.011434951+00:00,STOP,3.0,22846.75,STOP,0.0,22853.0,-149.0,-139.0,-288.0,DOUBLE_STOP,5.0,COST_COVER_BE,BUY,False,ORIGINAL_STOP_BEFORE_ARM,22846.75,-149.0,-288.0,0.0,DOUBLE_STOP_NOT_RESCUED,STOP,,,
