trade_number,entry_time_et,entry_time_utc,route,block,source_status,active_symbol,quantity,extra_ticks,tv_pair_net,status,first_exit_direction,first_exit_reason,first_exit_index,first_exit_time,buy_exit_reason,buy_exit_index,buy_exit_price,sell_exit_reason,sell_exit_index,sell_exit_price,baseline_buy_net,baseline_sell_net,baseline_pair_net,baseline_outcome,arm_points,be_mode,survivor,armed,candidate_exit_reason,candidate_exit_price,candidate_survivor_net,candidate_pair_net,delta_vs_baseline,classification,baseline_survivor_reason,arm_index,arm_time,baseline_survivor_net
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,0.5,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,0.5,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,1.0,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,1.0,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,2.0,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,2.0,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,3.0,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,3.0,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,4.0,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,4.0,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,5.0,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,5.0,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,8.0,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,0,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,8.0,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,1,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,0.5,PRICE_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,1,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,0.5,COST_COVER_BE,,,,,,,,,,,,
2187,2025-08-12 18:00,2025-08-12T22:00:00+00:00,WEEKDAY_WEAK,AUGUST,VALIDATED_SOURCE,NQU5,1,1,166.0,UNRESOLVED_BOTH_WORKERS_EXIT_SAME_EVENT,,,,,,,,,,,,,,,1.0,PRICE_BE,,,,,,,,,,,,
