selected,trades,entry_timestamp_hash,buy_path,sell_path,buy_mtime,sell_mtime
True,2585,9D01258C34832E5A76E6D2A2EBC09AB4C9CC2C577126E903CDD2DB61D4351B99,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-07 (1).csv,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-07 (2).csv,1786154252.0126803,1786157427.91406
False,2585,9D01258C34832E5A76E6D2A2EBC09AB4C9CC2C577126E903CDD2DB61D4351B99,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-07.csv,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-07 (2).csv,1786152052.7002997,1786157427.91406
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FF_DNA_BUY_CME_MINI_NQ1!_2026-08-06.csv,C:\Users\cj200\Downloads\FF_DNA_SELL_CME_MINI_NQ1!_2026-08-06.csv,1786061792.5795214,1786061833.1394835
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\FF_DNA_SELL_CME_MINI_NQ1!_2026-08-06.csv,1785995518.0,1786061833.1394835
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\FF_DNA_SELL_CME_MINI_NQ1!_2026-08-06.csv,1785995518.0,1786061833.1394835
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FF_DNA_BUY_CME_MINI_NQ1!_2026-08-06.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1786061792.5795214,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FF_DNA_BUY_CME_MINI_NQ1!_2026-08-06.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1786061792.5795214,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FF_DNA_BUY_CME_MINI_NQ1!_2026-08-06.csv,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05 (1).csv,1786061792.5795214,1785975812.7596548
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05.csv,C:\Users\cj200\Downloads\FF_DNA_SELL_CME_MINI_NQ1!_2026-08-06.csv,1785975695.7143989,1786061833.1394835
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1785995518.0,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1785995518.0,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1785995518.0,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1785995518.0,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05 (1).csv,1785995518.0,1785975812.7596548
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\BUY_Strategy_Report_NQ1_2020_2026.csv,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05 (1).csv,1785995518.0,1785975812.7596548
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1785975695.7143989,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05.csv,C:\Users\cj200\Downloads\FLIP_FLOP_CONTROL_VAULT_STAGE1\FLIP_FLOP_CONTROL_VAULT_STAGE1\CONTROL_INPUTS\SELL_Strategy_Report_NQ1_2020_2026.csv,1785975695.7143989,1785995518.0
False,2583,11F895FA2074E4D799A83ED35DA16405B94B54B84282612864B95F569C4000E1,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05.csv,C:\Users\cj200\Downloads\Flip_Flop_CME_MINI_NQ1!_2026-08-05 (1).csv,1785975695.7143989,1785975812.7596548
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\PRE30B01_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (2).csv,1785719026.890812,1785719583.1809652
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\PRE30B01_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (1).csv,1785719026.890812,1785719483.576104
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\PRE30B01_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02.csv,1785719026.890812,1785719090.7236352
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_QX06B_M6_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (2).csv,1785707649.866894,1785719583.1809652
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_QX06B_M6_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (1).csv,1785707649.866894,1785719483.576104
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\PRE30B01_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\FF_QX06S_M6_CME_MINI_MNQ1!_2026-08-02.csv,1785719026.890812,1785707907.1154654
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_QX06B_M6_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02.csv,1785707649.866894,1785719090.7236352
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\PRE30B01_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\FF_H01S_M5_CME_MINI_MNQ1!_2026-08-02.csv,1785719026.890812,1785703874.5591676
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_H01B_M5_CME_MINI_MNQ1!_2026-08-02 (1).csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (2).csv,1785703254.4566903,1785719583.1809652
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_H01B_M5_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (2).csv,1785703237.9591014,1785719583.1809652
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_H01B_M5_CME_MINI_MNQ1!_2026-08-02 (1).csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (1).csv,1785703254.4566903,1785719483.576104
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_H01B_M5_CME_MINI_MNQ1!_2026-08-02.csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02 (1).csv,1785703237.9591014,1785719483.576104
False,1998,1A6C283F1F583AEBD935D3F5F1E7F76FF5175A8E08EB03605DD9DCE27C403CEA,C:\Users\cj200\Downloads\FF_H01B_M5_CME_MINI_MNQ1!_2026-08-02 (1).csv,C:\Users\cj200\Downloads\PRE30S01_CME_MINI_MNQ1!_2026-08-02.csv,1785703254.4566903,1785719090.7236352
