side,Trade number,route,entry_dt,exit_dt,net,points,at_route_cap,exit_bar_utc,authority_files_overlapping_exit_bar,full_5m_covered,full_30m_covered,best_authority_rank
BUY,868,WEEKLY,2022-02-13 18:00:00,2022-02-13 18:00:00,311.0,8.0,False,2022-02-13T23:00:00+00:00,0,False,False,0
BUY,875,NY,2022-02-18 09:30:00,2022-02-18 09:30:00,501.0,12.75,False,2022-02-18T14:30:00+00:00,0,False,False,0
BUY,888,NY,2022-03-02 09:30:00,2022-03-02 09:30:00,501.0,12.75,False,2022-03-02T14:30:00+00:00,0,False,False,0
BUY,891,NY,2022-03-04 09:30:00,2022-03-04 09:30:00,501.0,12.75,False,2022-03-04T14:30:00+00:00,0,False,False,0
BUY,895,NY,2022-03-08 09:30:00,2022-03-08 09:30:00,501.0,12.75,False,2022-03-08T14:30:00+00:00,0,False,False,0
BUY,896,NY,2022-03-09 09:30:00,2022-03-09 09:30:00,501.0,12.75,False,2022-03-09T14:30:00+00:00,0,False,False,0
BUY,898,NY,2022-03-10 09:30:00,2022-03-10 09:30:00,501.0,12.75,False,2022-03-10T14:30:00+00:00,0,False,False,0
BUY,905,NY,2022-03-17 09:30:00,2022-03-17 09:30:00,501.0,12.75,False,2022-03-17T13:30:00+00:00,0,False,False,0
BUY,907,NY,2022-03-18 09:30:00,2022-03-18 09:30:00,501.0,12.75,False,2022-03-18T13:30:00+00:00,0,False,False,0
BUY,911,NY,2022-03-23 09:30:00,2022-03-23 09:30:00,501.0,12.75,False,2022-03-23T13:30:00+00:00,0,False,False,0
BUY,914,WEEKLY,2022-03-27 18:00:00,2022-03-27 18:00:00,311.0,8.0,False,2022-03-27T22:00:00+00:00,0,False,False,0
BUY,927,NY,2022-04-11 09:30:00,2022-04-11 09:30:00,501.0,12.75,False,2022-04-11T13:30:00+00:00,0,False,False,0
BUY,929,NY,2022-04-13 09:30:00,2022-04-13 09:30:00,501.0,12.75,False,2022-04-13T13:30:00+00:00,0,False,False,0
BUY,931,WEEKLY,2022-04-17 18:00:00,2022-04-17 18:00:00,311.0,8.0,False,2022-04-17T22:00:00+00:00,0,False,False,0
BUY,934,NY,2022-04-20 09:30:00,2022-04-20 09:30:00,501.0,12.75,False,2022-04-20T13:30:00+00:00,0,False,False,0
BUY,938,WEEKLY,2022-04-24 18:00:00,2022-04-24 18:00:00,311.0,8.0,False,2022-04-24T22:00:00+00:00,0,False,False,0
BUY,945,PREMIUM,2022-04-28 18:00:00,2022-04-28 18:00:00,311.0,8.0,False,2022-04-28T22:00:00+00:00,0,False,False,0
BUY,947,WEEKLY,2022-05-01 18:00:00,2022-05-01 18:00:00,311.0,8.0,False,2022-05-01T22:00:00+00:00,0,False,False,0
BUY,954,NY,2022-05-06 09:30:00,2022-05-06 09:30:00,501.0,12.75,False,2022-05-06T13:30:00+00:00,0,False,False,0
BUY,955,WEEKLY,2022-05-08 18:00:00,2022-05-08 18:00:00,311.0,8.0,False,2022-05-08T22:00:00+00:00,0,False,False,0
BUY,961,PREMIUM,2022-05-12 18:00:00,2022-05-12 18:00:00,311.0,8.0,False,2022-05-12T22:00:00+00:00,0,False,False,0
BUY,962,NY,2022-05-13 09:30:00,2022-05-13 09:30:00,501.0,12.75,False,2022-05-13T13:30:00+00:00,0,False,False,0
BUY,964,NY,2022-05-16 09:30:00,2022-05-16 09:30:00,501.0,12.75,False,2022-05-16T13:30:00+00:00,0,False,False,0
BUY,965,NY,2022-05-17 09:30:00,2022-05-17 09:30:00,501.0,12.75,False,2022-05-17T13:30:00+00:00,0,False,False,0
BUY,968,NY,2022-05-19 09:30:00,2022-05-19 09:30:00,501.0,12.75,False,2022-05-19T13:30:00+00:00,0,False,False,0
BUY,969,NY,2022-05-20 09:30:00,2022-05-20 09:30:00,501.0,12.75,False,2022-05-20T13:30:00+00:00,0,False,False,0
BUY,971,NY,2022-05-23 09:30:00,2022-05-23 09:30:00,501.0,12.75,False,2022-05-23T13:30:00+00:00,0,False,False,0
BUY,972,NY,2022-05-24 09:30:00,2022-05-24 09:30:00,501.0,12.75,False,2022-05-24T13:30:00+00:00,0,False,False,0
BUY,974,WEAK,2022-05-25 18:00:00,2022-05-25 18:00:00,155.5,8.0,False,2022-05-25T22:00:00+00:00,0,False,False,0
BUY,981,NY,2022-06-02 09:30:00,2022-06-02 09:30:00,501.0,12.75,False,2022-06-02T13:30:00+00:00,0,False,False,0
BUY,983,WEEKLY,2022-06-05 18:00:00,2022-06-05 18:00:00,311.0,8.0,False,2022-06-05T22:00:00+00:00,0,False,False,0
BUY,985,NY,2022-06-07 09:30:00,2022-06-07 09:30:00,501.0,12.75,False,2022-06-07T13:30:00+00:00,0,False,False,0
BUY,986,NY,2022-06-08 09:30:00,2022-06-08 09:30:00,501.0,12.75,False,2022-06-08T13:30:00+00:00,0,False,False,0
BUY,988,NY,2022-06-10 09:30:00,2022-06-10 09:30:00,501.0,12.75,False,2022-06-10T13:30:00+00:00,0,False,False,0
BUY,991,NY,2022-06-14 09:30:00,2022-06-14 09:30:00,501.0,12.75,False,2022-06-14T13:30:00+00:00,0,False,False,0
BUY,994,WEAK,2022-06-15 18:00:00,2022-06-15 18:00:00,155.5,8.0,False,2022-06-15T22:00:00+00:00,0,False,False,0
BUY,995,NY,2022-06-16 09:30:00,2022-06-16 09:30:00,501.0,12.75,False,2022-06-16T13:30:00+00:00,0,False,False,0
BUY,1002,NY,2022-06-23 09:30:00,2022-06-23 09:30:00,501.0,12.75,False,2022-06-23T13:30:00+00:00,0,False,False,0
BUY,1003,PREMIUM,2022-06-23 18:00:00,2022-06-23 18:00:00,311.0,8.0,False,2022-06-23T22:00:00+00:00,0,False,False,0
BUY,1006,NY,2022-06-27 09:30:00,2022-06-27 09:30:00,501.0,12.75,False,2022-06-27T13:30:00+00:00,0,False,False,0
BUY,1008,NY,2022-06-29 09:30:00,2022-06-29 09:30:00,501.0,12.75,False,2022-06-29T13:30:00+00:00,0,False,False,0
BUY,1009,NY,2022-06-30 09:30:00,2022-06-30 09:30:00,501.0,12.75,False,2022-06-30T13:30:00+00:00,0,False,False,0
BUY,1021,NY,2022-07-14 09:30:00,2022-07-14 09:30:00,501.0,12.75,False,2022-07-14T13:30:00+00:00,0,False,False,0
BUY,1023,WEEKLY,2022-07-17 18:00:00,2022-07-17 18:00:00,311.0,8.0,False,2022-07-17T22:00:00+00:00,0,False,False,0
BUY,1024,NY,2022-07-18 09:30:00,2022-07-18 09:30:00,501.0,12.75,False,2022-07-18T13:30:00+00:00,0,False,False,0
BUY,1026,NY,2022-07-20 09:30:00,2022-07-20 09:30:00,501.0,12.75,False,2022-07-20T13:30:00+00:00,0,False,False,0
BUY,1027,NY,2022-07-21 09:30:00,2022-07-21 09:30:00,501.0,12.75,False,2022-07-21T13:30:00+00:00,0,False,False,0
BUY,1029,WEEKLY,2022-07-24 18:00:00,2022-07-24 18:00:00,311.0,8.0,False,2022-07-24T22:00:00+00:00,0,False,False,0
BUY,1032,PREMIUM,2022-07-26 18:00:00,2022-07-26 18:00:00,311.0,8.0,False,2022-07-26T22:00:00+00:00,0,False,False,0
BUY,1033,NY,2022-07-27 09:30:00,2022-07-27 09:30:00,501.0,12.75,False,2022-07-27T13:30:00+00:00,0,False,False,0
BUY,1036,NY,2022-07-29 09:30:00,2022-07-29 09:30:00,501.0,12.75,False,2022-07-29T13:30:00+00:00,0,False,False,0
BUY,1037,WEEKLY,2022-07-31 18:00:00,2022-07-31 18:00:00,311.0,8.0,False,2022-07-31T22:00:00+00:00,0,False,False,0
BUY,1038,NY,2022-08-01 09:30:00,2022-08-01 09:30:00,501.0,12.75,False,2022-08-01T13:30:00+00:00,0,False,False,0
BUY,1041,NY,2022-08-04 09:30:00,2022-08-04 09:30:00,501.0,12.75,False,2022-08-04T13:30:00+00:00,0,False,False,0
BUY,1047,NY,2022-08-10 09:30:00,2022-08-10 09:30:00,501.0,12.75,False,2022-08-10T13:30:00+00:00,0,False,False,0
BUY,1048,NY,2022-08-11 09:30:00,2022-08-11 09:30:00,501.0,12.75,False,2022-08-11T13:30:00+00:00,0,False,False,0
BUY,1049,NY,2022-08-12 09:30:00,2022-08-12 09:30:00,501.0,12.75,False,2022-08-12T13:30:00+00:00,0,False,False,0
BUY,1051,NY,2022-08-15 09:30:00,2022-08-15 09:30:00,501.0,12.75,False,2022-08-15T13:30:00+00:00,0,False,False,0
BUY,1067,NY,2022-08-30 09:30:00,2022-08-30 09:30:00,501.0,12.75,False,2022-08-30T13:30:00+00:00,0,False,False,0
BUY,1070,NY,2022-09-01 09:30:00,2022-09-01 09:30:00,501.0,12.75,False,2022-09-01T13:30:00+00:00,0,False,False,0
BUY,1072,WEEKLY,2022-09-04 18:00:00,2022-09-04 18:00:00,311.0,8.0,False,2022-09-04T22:00:00+00:00,0,False,False,0
BUY,1078,WEEKLY,2022-09-11 18:00:00,2022-09-11 18:00:00,311.0,8.0,False,2022-09-11T22:00:00+00:00,0,False,False,0
BUY,1082,NY,2022-09-15 09:30:00,2022-09-15 09:30:00,501.0,12.75,False,2022-09-15T13:30:00+00:00,0,False,False,0
BUY,1085,WEEKLY,2022-09-18 18:00:00,2022-09-18 18:00:00,311.0,8.0,False,2022-09-18T22:00:00+00:00,0,False,False,0
BUY,1089,NY,2022-09-21 09:30:00,2022-09-21 09:30:00,501.0,12.75,False,2022-09-21T13:30:00+00:00,0,False,False,0
BUY,1094,WEEKLY,2022-09-25 18:00:00,2022-09-25 18:00:00,311.0,8.0,False,2022-09-25T22:00:00+00:00,0,False,False,0
BUY,1099,NY,2022-09-29 09:30:00,2022-09-29 09:30:00,501.0,12.75,False,2022-09-29T13:30:00+00:00,0,False,False,0
BUY,1102,NY,2022-10-03 09:30:00,2022-10-03 09:30:00,501.0,12.75,False,2022-10-03T13:30:00+00:00,0,False,False,0
BUY,1108,NY,2022-10-10 09:30:00,2022-10-10 09:30:00,501.0,12.75,False,2022-10-10T13:30:00+00:00,0,False,False,0
BUY,1109,NY,2022-10-11 09:30:00,2022-10-11 09:30:00,501.0,12.75,False,2022-10-11T13:30:00+00:00,0,False,False,0
BUY,1112,NY,2022-10-13 09:30:00,2022-10-13 09:30:00,501.0,12.75,False,2022-10-13T13:30:00+00:00,0,False,False,0
BUY,1113,NY,2022-10-14 09:30:00,2022-10-14 09:30:00,501.0,12.75,False,2022-10-14T13:30:00+00:00,0,False,False,0
BUY,1122,NY,2022-10-21 09:30:00,2022-10-21 09:30:00,501.0,12.75,False,2022-10-21T13:30:00+00:00,0,False,False,0
BUY,1126,PREMIUM,2022-10-25 18:00:00,2022-10-25 18:00:00,311.0,8.0,False,2022-10-25T22:00:00+00:00,0,False,False,0
BUY,1127,NY,2022-10-26 09:30:00,2022-10-26 09:30:00,501.0,12.75,False,2022-10-26T13:30:00+00:00,0,False,False,0
BUY,1129,NY,2022-10-27 09:30:00,2022-10-27 09:30:00,501.0,12.75,False,2022-10-27T13:30:00+00:00,0,False,False,0
BUY,1130,PREMIUM,2022-10-27 18:00:00,2022-10-27 18:00:00,311.0,8.0,False,2022-10-27T22:00:00+00:00,0,False,False,0
BUY,1133,NY,2022-10-31 09:30:00,2022-10-31 09:30:00,501.0,12.75,False,2022-10-31T13:30:00+00:00,0,False,False,0
BUY,1136,NY,2022-11-03 09:30:00,2022-11-03 09:30:00,501.0,12.75,False,2022-11-03T13:30:00+00:00,0,False,False,0
BUY,1137,NY,2022-11-04 09:30:00,2022-11-04 09:30:00,501.0,12.75,False,2022-11-04T13:30:00+00:00,0,False,False,0
BUY,1138,WEEKLY,2022-11-06 18:00:00,2022-11-06 18:00:00,311.0,8.0,False,2022-11-06T23:00:00+00:00,0,False,False,0
BUY,1139,NY,2022-11-07 09:30:00,2022-11-07 09:30:00,501.0,12.75,False,2022-11-07T14:30:00+00:00,0,False,False,0
BUY,1144,NY,2022-11-11 09:30:00,2022-11-11 09:30:00,501.0,12.75,False,2022-11-11T14:30:00+00:00,0,False,False,0
BUY,1163,NY,2022-12-01 09:30:00,2022-12-01 09:30:00,501.0,12.75,False,2022-12-01T14:30:00+00:00,0,False,False,0
BUY,1171,NY,2022-12-09 09:30:00,2022-12-09 09:30:00,501.0,12.75,False,2022-12-09T14:30:00+00:00,0,False,False,0
BUY,1176,NY,2022-12-15 09:30:00,2022-12-15 09:30:00,501.0,12.75,False,2022-12-15T14:30:00+00:00,0,False,False,0
BUY,1177,WEAK,2022-12-15 18:00:00,2022-12-15 18:00:00,155.5,8.0,False,2022-12-15T23:00:00+00:00,0,False,False,0
BUY,1181,NY,2022-12-20 09:30:00,2022-12-20 09:30:00,501.0,12.75,False,2022-12-20T14:30:00+00:00,0,False,False,0
BUY,1187,NY,2022-12-29 09:30:00,2022-12-29 09:30:00,501.0,12.75,False,2022-12-29T14:30:00+00:00,0,False,False,0
BUY,1189,NY,2023-01-03 09:30:00,2023-01-03 09:30:00,501.0,12.75,False,2023-01-03T14:30:00+00:00,0,False,False,0
BUY,1194,NY,2023-01-09 09:30:00,2023-01-09 09:30:00,501.0,12.75,False,2023-01-09T14:30:00+00:00,0,False,False,0
BUY,1196,NY,2023-01-11 09:30:00,2023-01-11 09:30:00,501.0,12.75,False,2023-01-11T14:30:00+00:00,0,False,False,0
BUY,1197,NY,2023-01-12 09:30:00,2023-01-12 09:30:00,501.0,12.75,False,2023-01-12T14:30:00+00:00,0,False,False,0
BUY,1206,WEEKLY,2023-01-22 18:00:00,2023-01-22 18:00:00,311.0,8.0,False,2023-01-22T23:00:00+00:00,0,False,False,0
BUY,1216,WEEKLY,2023-01-29 18:00:00,2023-01-29 18:00:00,311.0,8.0,False,2023-01-29T23:00:00+00:00,0,False,False,0
BUY,1222,PREMIUM,2023-02-02 18:00:00,2023-02-02 18:00:00,311.0,8.0,False,2023-02-02T23:00:00+00:00,0,False,False,0
BUY,1224,WEEKLY,2023-02-05 18:00:00,2023-02-05 18:00:00,311.0,8.0,False,2023-02-05T23:00:00+00:00,0,False,False,0
BUY,1227,NY,2023-02-08 09:30:00,2023-02-08 09:30:00,501.0,12.75,False,2023-02-08T14:30:00+00:00,0,False,False,0
BUY,1230,WEEKLY,2023-02-12 18:00:00,2023-02-12 18:00:00,311.0,8.0,False,2023-02-12T23:00:00+00:00,0,False,False,0
BUY,1249,WEEKLY,2023-03-05 18:00:00,2023-03-05 18:00:00,311.0,8.0,False,2023-03-05T23:00:00+00:00,0,False,False,0
BUY,1252,WEAK,2023-03-07 18:00:00,2023-03-07 18:00:00,155.5,8.0,False,2023-03-07T23:00:00+00:00,0,False,False,0
BUY,1257,WEEKLY,2023-03-12 18:00:00,2023-03-12 18:00:00,311.0,8.0,False,2023-03-12T22:00:00+00:00,0,False,False,0
BUY,1262,NY,2023-03-16 09:30:00,2023-03-16 09:30:00,501.0,12.75,False,2023-03-16T13:30:00+00:00,0,False,False,0
BUY,1271,NY,2023-03-24 09:30:00,2023-03-24 09:30:00,501.0,12.75,False,2023-03-24T13:30:00+00:00,0,False,False,0
BUY,1276,NY,2023-03-30 09:30:00,2023-03-30 09:30:00,501.0,12.75,False,2023-03-30T13:30:00+00:00,0,False,False,0
BUY,1278,WEEKLY,2023-04-02 18:00:00,2023-04-02 18:00:00,311.0,8.0,False,2023-04-02T22:00:00+00:00,0,False,False,0
BUY,1297,NY,2023-04-24 09:30:00,2023-04-24 09:30:00,501.0,12.75,False,2023-04-24T13:30:00+00:00,0,False,False,0
BUY,1304,PREMIUM,2023-04-27 18:00:00,2023-04-27 18:00:00,311.0,8.0,False,2023-04-27T22:00:00+00:00,0,False,False,0
BUY,1306,WEEKLY,2023-04-30 18:00:00,2023-04-30 18:00:00,311.0,8.0,False,2023-04-30T22:00:00+00:00,0,False,False,0
BUY,1332,NY,2023-05-24 09:30:00,2023-05-24 09:30:00,501.0,12.75,False,2023-05-24T13:30:00+00:00,0,False,False,0
BUY,1336,WEEKLY,2023-05-28 18:00:00,2023-05-28 18:00:00,311.0,8.0,False,2023-05-28T22:00:00+00:00,0,False,False,0
BUY,1338,NY,2023-05-30 09:30:00,2023-05-30 09:30:00,501.0,12.75,False,2023-05-30T13:30:00+00:00,0,False,False,0
BUY,1340,WEAK,2023-05-31 18:00:00,2023-05-31 18:00:00,155.5,8.0,False,2023-05-31T22:00:00+00:00,0,False,False,0
BUY,1342,NY,2023-06-02 09:30:00,2023-06-02 09:30:00,501.0,12.75,False,2023-06-02T13:30:00+00:00,0,False,False,0
BUY,1344,NY,2023-06-05 09:30:00,2023-06-05 09:30:00,501.0,12.75,False,2023-06-05T13:30:00+00:00,0,False,False,0
BUY,1346,NY,2023-06-07 09:30:00,2023-06-07 09:30:00,501.0,12.75,False,2023-06-07T13:30:00+00:00,0,False,False,0
BUY,1351,NY,2023-06-12 09:30:00,2023-06-12 09:30:00,501.0,12.75,False,2023-06-12T13:30:00+00:00,0,False,False,0
BUY,1352,NY,2023-06-13 09:30:00,2023-06-13 09:30:00,501.0,12.75,False,2023-06-13T13:30:00+00:00,0,False,False,0
BUY,1353,WEAK,2023-06-13 18:00:00,2023-06-13 18:00:00,155.5,8.0,False,2023-06-13T22:00:00+00:00,0,False,False,0
BUY,1356,NY,2023-06-15 09:30:00,2023-06-15 09:30:00,501.0,12.75,False,2023-06-15T13:30:00+00:00,0,False,False,0
BUY,1361,NY,2023-06-21 09:30:00,2023-06-21 09:30:00,501.0,12.75,False,2023-06-21T13:30:00+00:00,0,False,False,0
BUY,1367,NY,2023-06-27 09:30:00,2023-06-27 09:30:00,501.0,12.75,False,2023-06-27T13:30:00+00:00,0,False,False,0
BUY,1369,NY,2023-06-29 09:30:00,2023-06-29 09:30:00,501.0,12.75,False,2023-06-29T13:30:00+00:00,0,False,False,0
BUY,1371,WEEKLY,2023-07-02 18:00:00,2023-07-02 18:00:00,311.0,8.0,False,2023-07-02T22:00:00+00:00,0,False,False,0
BUY,1376,NY,2023-07-06 09:30:00,2023-07-06 09:30:00,501.0,12.75,False,2023-07-06T13:30:00+00:00,0,False,False,0
BUY,1381,NY,2023-07-12 09:30:00,2023-07-12 09:30:00,501.0,12.75,False,2023-07-12T13:30:00+00:00,0,False,False,0
BUY,1382,NY,2023-07-13 09:30:00,2023-07-13 09:30:00,501.0,12.75,False,2023-07-13T13:30:00+00:00,0,False,False,0
BUY,1383,NY,2023-07-14 09:30:00,2023-07-14 09:30:00,501.0,12.75,False,2023-07-14T13:30:00+00:00,0,False,False,0
BUY,1387,NY,2023-07-19 09:30:00,2023-07-19 09:30:00,501.0,12.75,False,2023-07-19T13:30:00+00:00,0,False,False,0
BUY,1390,NY,2023-07-21 09:30:00,2023-07-21 09:30:00,501.0,12.75,False,2023-07-21T13:30:00+00:00,0,False,False,0
BUY,1394,PREMIUM,2023-07-25 18:00:00,2023-07-25 18:00:00,311.0,8.0,False,2023-07-25T22:00:00+00:00,0,False,False,0
BUY,1395,NY,2023-07-26 09:30:00,2023-07-26 09:30:00,501.0,12.75,False,2023-07-26T13:30:00+00:00,0,False,False,0
BUY,1398,NY,2023-07-28 09:30:00,2023-07-28 09:30:00,501.0,12.75,False,2023-07-28T13:30:00+00:00,0,False,False,0
BUY,1419,NY,2023-08-17 09:30:00,2023-08-17 09:30:00,501.0,12.75,False,2023-08-17T13:30:00+00:00,0,False,False,0
BUY,1431,NY,2023-08-28 09:30:00,2023-08-28 09:30:00,501.0,12.75,False,2023-08-28T13:30:00+00:00,0,False,False,0
BUY,1435,NY,2023-09-01 09:30:00,2023-09-01 09:30:00,501.0,12.75,False,2023-09-01T13:30:00+00:00,0,False,False,0
BUY,1438,NY,2023-09-05 09:30:00,2023-09-05 09:30:00,501.0,12.75,False,2023-09-05T13:30:00+00:00,0,False,False,0
BUY,1446,NY,2023-09-14 09:30:00,2023-09-14 09:30:00,501.0,12.75,False,2023-09-14T13:30:00+00:00,0,False,False,0
BUY,1448,NY,2023-09-15 09:30:00,2023-09-15 09:30:00,501.0,12.75,False,2023-09-15T13:30:00+00:00,0,False,False,0
BUY,1453,PREMIUM,2023-09-20 18:00:00,2023-09-20 18:00:00,311.0,8.0,False,2023-09-20T22:00:00+00:00,0,False,False,0
BUY,1456,WEEKLY,2023-09-24 18:00:00,2023-09-24 18:00:00,311.0,8.0,False,2023-09-24T22:00:00+00:00,0,False,False,0
BUY,1458,NY,2023-09-26 09:30:00,2023-09-26 09:30:00,501.0,12.75,False,2023-09-26T13:30:00+00:00,0,False,False,0
BUY,1461,NY,2023-09-28 09:30:00,2023-09-28 09:30:00,501.0,12.75,False,2023-09-28T13:30:00+00:00,0,False,False,0
BUY,1463,NY,2023-09-29 09:30:00,2023-09-29 09:30:00,501.0,12.75,False,2023-09-29T13:30:00+00:00,0,False,False,0
BUY,1477,WEEKLY,2023-10-15 18:00:00,2023-10-15 18:00:00,311.0,8.0,False,2023-10-15T22:00:00+00:00,0,False,False,0
BUY,1483,WEEKLY,2023-10-22 18:00:00,2023-10-22 18:00:00,311.0,8.0,False,2023-10-22T22:00:00+00:00,0,False,False,0
BUY,1484,NY,2023-10-23 09:30:00,2023-10-23 09:30:00,501.0,12.75,False,2023-10-23T13:30:00+00:00,0,False,False,0
BUY,1486,PREMIUM,2023-10-24 18:00:00,2023-10-24 18:00:00,311.0,8.0,False,2023-10-24T22:00:00+00:00,0,False,False,0
BUY,1491,NY,2023-10-27 09:30:00,2023-10-27 09:30:00,501.0,12.75,False,2023-10-27T13:30:00+00:00,0,False,False,0
BUY,1497,NY,2023-11-02 09:30:00,2023-11-02 09:30:00,501.0,12.75,False,2023-11-02T13:30:00+00:00,0,False,False,0
BUY,1504,NY,2023-11-09 09:30:00,2023-11-09 09:30:00,501.0,12.75,False,2023-11-09T14:30:00+00:00,0,False,False,0
BUY,1512,WEEKLY,2023-11-19 18:00:00,2023-11-19 18:00:00,311.0,8.0,False,2023-11-19T23:00:00+00:00,0,False,False,0
BUY,1513,NY,2023-11-20 09:30:00,2023-11-20 09:30:00,501.0,12.75,False,2023-11-20T14:30:00+00:00,0,False,False,0
BUY,1516,NY,2023-11-22 09:30:00,2023-11-22 09:30:00,501.0,12.75,False,2023-11-22T14:30:00+00:00,0,False,False,0
BUY,1518,NY,2023-11-24 09:30:00,2023-11-24 09:30:00,501.0,12.75,False,2023-11-24T14:30:00+00:00,0,False,False,0
BUY,1524,NY,2023-11-30 09:30:00,2023-11-30 09:30:00,501.0,12.75,False,2023-11-30T14:30:00+00:00,0,False,False,0
BUY,1528,NY,2023-12-04 09:30:00,2023-12-04 09:30:00,501.0,12.75,False,2023-12-04T14:30:00+00:00,0,False,False,0
BUY,1540,WEEKLY,2023-12-17 18:00:00,2023-12-17 18:00:00,311.0,8.0,False,2023-12-17T23:00:00+00:00,0,False,False,0
BUY,1544,PREMIUM,2023-12-20 18:00:00,2023-12-20 18:00:00,311.0,8.0,False,2023-12-20T23:00:00+00:00,0,False,False,0
BUY,1548,NY,2023-12-27 09:30:00,2023-12-27 09:30:00,511.0,13.0,False,2023-12-27T14:30:00+00:00,0,False,False,0
BUY,1552,NY,2024-01-03 09:30:00,2024-01-03 09:30:00,501.0,12.75,False,2024-01-03T14:30:00+00:00,0,False,False,0
BUY,1558,NY,2024-01-10 09:30:00,2024-01-10 09:30:00,501.0,12.75,False,2024-01-10T14:30:00+00:00,0,False,False,0
BUY,1564,NY,2024-01-17 09:30:00,2024-01-17 09:30:00,501.0,12.75,False,2024-01-17T14:30:00+00:00,0,False,False,0
BUY,1567,WEEKLY,2024-01-21 18:00:00,2024-01-21 18:00:00,311.0,8.0,False,2024-01-21T23:00:00+00:00,0,False,False,0
BUY,1575,NY,2024-01-26 09:30:00,2024-01-26 09:30:00,511.0,13.0,False,2024-01-26T14:30:00+00:00,0,False,False,0
BUY,1580,NY,2024-01-31 09:30:00,2024-01-31 09:30:00,511.0,13.0,False,2024-01-31T14:30:00+00:00,0,False,False,0
BUY,1584,NY,2024-02-02 09:30:00,2024-02-02 09:30:00,511.0,13.0,False,2024-02-02T14:30:00+00:00,0,False,False,0
BUY,1586,NY,2024-02-05 09:30:00,2024-02-05 09:30:00,531.0,13.5,False,2024-02-05T14:30:00+00:00,0,False,False,0
BUY,1592,NY,2024-02-12 09:30:00,2024-02-12 09:30:00,531.0,13.5,False,2024-02-12T14:30:00+00:00,0,False,False,0
BUY,1595,NY,2024-02-15 09:30:00,2024-02-15 09:30:00,531.0,13.5,False,2024-02-15T14:30:00+00:00,0,False,False,0
BUY,1602,NY,2024-02-21 09:30:00,2024-02-21 09:30:00,511.0,13.0,False,2024-02-21T14:30:00+00:00,0,False,False,0
BUY,1604,NY,2024-02-22 09:30:00,2024-02-22 09:30:00,531.0,13.5,False,2024-02-22T14:30:00+00:00,0,False,False,0
BUY,1610,NY,2024-02-28 09:30:00,2024-02-28 09:30:00,531.0,13.5,False,2024-02-28T14:30:00+00:00,0,False,False,0
BUY,1620,PREMIUM,2024-03-07 18:00:00,2024-03-07 18:00:00,321.0,8.25,False,2024-03-07T23:00:00+00:00,0,False,False,0
BUY,1622,WEEKLY,2024-03-10 18:00:00,2024-03-10 18:00:00,321.0,8.25,False,2024-03-10T22:00:00+00:00,0,False,False,0
BUY,1625,NY,2024-03-12 09:30:00,2024-03-12 09:30:00,541.0,13.75,False,2024-03-12T13:30:00+00:00,0,False,False,0
BUY,1629,NY,2024-03-15 09:30:00,2024-03-15 09:30:00,531.0,13.5,False,2024-03-15T13:30:00+00:00,0,False,False,0
BUY,1630,WEEKLY,2024-03-17 18:00:00,2024-03-17 18:00:00,321.0,8.25,False,2024-03-17T22:00:00+00:00,0,False,False,0
BUY,1661,NY,2024-04-16 09:30:00,2024-04-16 09:30:00,531.0,13.5,False,2024-04-16T13:30:00+00:00,0,False,False,0
BUY,1666,WEEKLY,2024-04-21 18:00:00,2024-04-21 18:00:00,311.0,8.0,False,2024-04-21T22:00:00+00:00,0,False,False,0
BUY,1667,NY,2024-04-22 09:30:00,2024-04-22 09:30:00,511.0,13.0,False,2024-04-22T13:30:00+00:00,0,False,False,0
BUY,1672,PREMIUM,2024-04-25 18:00:00,2024-04-25 18:00:00,321.0,8.25,False,2024-04-25T22:00:00+00:00,0,False,False,0
BUY,1678,NY,2024-05-01 09:30:00,2024-05-01 09:30:00,511.0,13.0,False,2024-05-01T13:30:00+00:00,0,False,False,0
BUY,1679,PREMIUM,2024-05-01 18:00:00,2024-05-01 18:00:00,311.0,8.0,False,2024-05-01T22:00:00+00:00,0,False,False,0
BUY,1680,NY,2024-05-02 09:30:00,2024-05-02 09:30:00,511.0,13.0,False,2024-05-02T13:30:00+00:00,0,False,False,0
BUY,1683,WEEKLY,2024-05-05 18:00:00,2024-05-05 18:00:00,321.0,8.25,False,2024-05-05T22:00:00+00:00,0,False,False,0
BUY,1695,WEEKLY,2024-05-19 18:00:00,2024-05-19 18:00:00,331.0,8.5,False,2024-05-19T22:00:00+00:00,0,False,False,0
BUY,1705,NY,2024-05-28 09:30:00,2024-05-28 09:30:00,541.0,13.75,False,2024-05-28T13:30:00+00:00,0,False,False,0
BUY,1726,WEEKLY,2024-06-16 18:00:00,2024-06-16 18:00:00,351.0,9.0,False,2024-06-16T22:00:00+00:00,0,False,False,0
BUY,1727,NY,2024-06-17 09:30:00,2024-06-17 09:30:00,571.0,14.5,False,2024-06-17T13:30:00+00:00,0,False,False,0
BUY,1732,WEEKLY,2024-06-23 18:00:00,2024-06-23 18:00:00,351.0,9.0,False,2024-06-23T22:00:00+00:00,0,False,False,0
BUY,1737,WEAK,2024-06-26 18:00:00,2024-06-26 18:00:00,175.5,9.0,False,2024-06-26T22:00:00+00:00,0,False,False,0
BUY,1740,WEEKLY,2024-06-30 18:00:00,2024-06-30 18:00:00,351.0,9.0,False,2024-06-30T22:00:00+00:00,0,False,False,0
