trade_number,entry_time_et,route,source_status,control_class,control_pair_net,active_symbol,diagnostic,stop_mode,extra_ticks,status,direction,proof_time_utc,proof_trigger,entry_time_utc,entry_price,chase_points,spread_points,target,stop,trade_taken,exit_reason,exit_time_utc,exit_price,candidate_net,delta_vs_control
2183,2025-08-08 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-08-08 13:30:00.010224383+00:00,23542.5,2025-08-08 13:30:00.010224383+00:00,23542.75,0.0,0.5,23558.0,23541.0,True,TARGET,2025-08-08 13:30:22.384797917+00:00,23558.0,601.0,719.0
2183,2025-08-08 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-08-08 13:30:00.010224383+00:00,23542.5,2025-08-08 13:30:00.010224383+00:00,23542.75,0.0,0.5,23558.0,23541.75,True,STOP,2025-08-08 13:30:01.117748849+00:00,23541.5,-59.0,59.0
2183,2025-08-08 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-08-08 13:30:00.010224383+00:00,23542.5,2025-08-08 13:30:00.010224383+00:00,23543.0,0.0,0.5,23558.0,23541.0,True,TARGET,2025-08-08 13:30:22.384797917+00:00,23558.0,591.0,709.0
2183,2025-08-08 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-08-08 13:30:00.010224383+00:00,23542.5,2025-08-08 13:30:00.010224383+00:00,23543.0,0.0,0.5,23558.0,23542.0,True,STOP,2025-08-08 13:30:00.010224383+00:00,23541.5,-69.0,49.0
2183,2025-08-08 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-08-08 13:30:00.010224383+00:00,23542.5,2025-08-08 13:30:00.010224383+00:00,23543.5,0.0,0.5,23558.0,23541.0,True,TARGET,2025-08-08 13:30:22.384797917+00:00,23558.0,571.0,689.0
2183,2025-08-08 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-08-08 13:30:00.010224383+00:00,23542.5,2025-08-08 13:30:00.010224383+00:00,23543.5,0.0,0.5,23558.0,23542.5,True,STOP,2025-08-08 13:30:00.010224383+00:00,23541.0,-109.0,9.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23763.0,0.25,1.5,23753.75,23764.75,True,STOP,2025-08-10 22:00:00.101325695+00:00,23766.0,-129.0,-11.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23763.0,0.25,1.5,23753.75,23764.0,True,STOP,2025-08-10 22:00:00.069726097+00:00,23764.5,-69.0,49.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23762.75,0.25,1.5,23753.75,23764.75,True,STOP,2025-08-10 22:00:00.101325695+00:00,23766.25,-149.0,-31.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23762.75,0.25,1.5,23753.75,23763.75,True,STOP,2025-08-10 22:00:00.069726097+00:00,23764.75,-89.0,29.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23762.5,0.25,1.5,23753.75,23764.75,True,STOP,2025-08-10 22:00:00.101325695+00:00,23766.5,-169.0,-51.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23762.5,0.25,1.5,23753.75,23763.5,True,STOP,2025-08-10 22:00:00.069726097+00:00,23765.0,-109.0,9.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23762.0,0.25,1.5,23753.75,23764.75,True,STOP,2025-08-10 22:00:00.101325695+00:00,23767.0,-209.0,-91.0
2184,2025-08-10 18:00,WEEKLY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-10 22:00:00.069726097+00:00,23763.25,2025-08-10 22:00:00.069726097+00:00,23762.0,0.25,1.5,23753.75,23763.0,True,STOP,2025-08-10 22:00:00.069726097+00:00,23765.5,-149.0,-31.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23716.5,0.0,0.5,23732.0,23715.0,True,STOP,2025-08-11 13:30:00.679304243+00:00,23715.0,-69.0,49.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23716.5,0.0,0.5,23732.0,23715.5,True,STOP,2025-08-11 13:30:00.676906791+00:00,23715.5,-49.0,69.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23716.75,0.0,0.5,23732.0,23715.0,True,STOP,2025-08-11 13:30:00.679304243+00:00,23714.75,-89.0,29.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23716.75,0.0,0.5,23732.0,23715.75,True,STOP,2025-08-11 13:30:00.662098061+00:00,23715.5,-59.0,59.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23717.0,0.0,0.5,23732.0,23715.0,True,STOP,2025-08-11 13:30:00.679304243+00:00,23714.5,-109.0,9.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23717.0,0.0,0.5,23732.0,23716.0,True,STOP,2025-08-11 13:30:00.021664129+00:00,23715.5,-69.0,49.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23717.5,0.0,0.5,23732.0,23715.0,True,STOP,2025-08-11 13:30:00.679304243+00:00,23714.0,-149.0,-31.0
2185,2025-08-11 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-08-11 13:30:00.021664129+00:00,23716.5,2025-08-11 13:30:00.021664129+00:00,23717.5,0.0,0.5,23732.0,23716.5,True,STOP,2025-08-11 13:30:00.021664129+00:00,23715.0,-109.0,9.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23733.75,0.0,1.5,23749.25,23732.25,True,STOP,2025-08-12 13:30:00.002884207+00:00,23732.25,-69.0,-641.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23733.75,0.0,1.5,23749.25,23732.75,True,STOP,2025-08-12 13:30:00.002884207+00:00,23732.25,-69.0,-641.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23734.0,0.0,1.5,23749.25,23732.25,True,STOP,2025-08-12 13:30:00.002884207+00:00,23732.0,-89.0,-661.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23734.0,0.0,1.5,23749.25,23733.0,True,STOP,2025-08-12 13:30:00.002884207+00:00,23732.0,-89.0,-661.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23734.25,0.0,1.5,23749.25,23732.25,True,STOP,2025-08-12 13:30:00.002884207+00:00,23731.75,-109.0,-681.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23734.25,0.0,1.5,23749.25,23733.25,True,STOP,2025-08-12 13:30:00.002884207+00:00,23731.75,-109.0,-681.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23734.75,0.0,1.5,23749.25,23732.25,True,STOP,2025-08-12 13:30:00.002884207+00:00,23731.25,-149.0,-721.0
2186,2025-08-12 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-08-12 13:30:00.002884207+00:00,23733.75,2025-08-12 13:30:00.002884207+00:00,23734.75,0.0,1.5,23749.25,23733.75,True,STOP,2025-08-12 13:30:00.002884207+00:00,23731.25,-149.0,-721.0
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23943.5,0.75,2.25,23934.75,23945.75,True,STOP,2025-08-12 22:00:00.004098373+00:00,23945.75,-49.5,-215.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23943.5,0.75,2.25,23934.75,23944.5,True,STOP,2025-08-12 22:00:00.004098373+00:00,23945.75,-49.5,-215.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23943.25,0.75,2.25,23934.75,23945.75,True,STOP,2025-08-12 22:00:00.004098373+00:00,23946.0,-59.5,-225.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23943.25,0.75,2.25,23934.75,23944.25,True,STOP,2025-08-12 22:00:00.004098373+00:00,23946.0,-59.5,-225.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23943.0,0.75,2.25,23934.75,23945.75,True,STOP,2025-08-12 22:00:00.004098373+00:00,23946.25,-69.5,-235.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23943.0,0.75,2.25,23934.75,23944.0,True,STOP,2025-08-12 22:00:00.004098373+00:00,23946.25,-69.5,-235.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23942.5,0.75,2.25,23934.75,23945.75,True,STOP,2025-08-12 22:00:00.004098373+00:00,23946.75,-89.5,-255.5
2187,2025-08-12 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_WINNER,166.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-12 22:00:00.004098373+00:00,23944.25,2025-08-12 22:00:00.004098373+00:00,23942.5,0.75,2.25,23934.75,23943.5,True,STOP,2025-08-12 22:00:00.004098373+00:00,23946.75,-89.5,-255.5
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24043.75,0.0,0.75,24028.25,24045.25,True,STOP,2025-08-13 13:30:00.021244021+00:00,24045.25,-69.0,49.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24043.75,0.0,0.75,24028.25,24044.75,True,STOP,2025-08-13 13:30:00.010982087+00:00,24044.75,-49.0,69.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24043.5,0.0,0.75,24028.25,24045.25,True,STOP,2025-08-13 13:30:00.021244021+00:00,24045.5,-89.0,29.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24043.5,0.0,0.75,24028.25,24044.5,True,STOP,2025-08-13 13:30:00.006217433+00:00,24044.75,-59.0,59.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24043.25,0.0,0.75,24028.25,24045.25,True,STOP,2025-08-13 13:30:00.021244021+00:00,24045.75,-109.0,9.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24043.25,0.0,0.75,24028.25,24044.25,True,STOP,2025-08-13 13:30:00.006217433+00:00,24045.0,-79.0,39.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24042.75,0.0,0.75,24028.25,24045.25,True,STOP,2025-08-13 13:30:00.021244021+00:00,24046.25,-149.0,-31.0
2188,2025-08-13 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-13 13:30:00.006217433+00:00,24043.75,2025-08-13 13:30:00.006217433+00:00,24042.75,0.0,0.75,24028.25,24043.75,True,STOP,2025-08-13 13:30:00.006217433+00:00,24045.5,-119.0,-1.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23858.5,0.0,1.0,23874.0,23857.0,True,STOP,2025-08-14 13:30:00.543101447+00:00,23857.0,-69.0,-641.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23858.5,0.0,1.0,23874.0,23857.5,True,STOP,2025-08-14 13:30:00.002120361+00:00,23857.5,-49.0,-621.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23858.75,0.0,1.0,23874.0,23857.0,True,STOP,2025-08-14 13:30:00.543101447+00:00,23856.75,-89.0,-661.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23858.75,0.0,1.0,23874.0,23857.75,True,STOP,2025-08-14 13:30:00.002120361+00:00,23857.25,-69.0,-641.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23859.0,0.0,1.0,23874.0,23857.0,True,STOP,2025-08-14 13:30:00.543101447+00:00,23856.5,-109.0,-681.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23859.0,0.0,1.0,23874.0,23858.0,True,STOP,2025-08-14 13:30:00.002120361+00:00,23857.0,-89.0,-661.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23859.5,0.0,1.0,23874.0,23857.0,True,STOP,2025-08-14 13:30:00.543101447+00:00,23856.0,-149.0,-721.0
2189,2025-08-14 09:30,NY,VALIDATED_SOURCE,CONTROL_WINNER,572.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,BUY,2025-08-14 13:30:00.002120361+00:00,23858.5,2025-08-14 13:30:00.002120361+00:00,23859.5,0.0,1.0,23874.0,23858.5,True,STOP,2025-08-14 13:30:00.002120361+00:00,23856.5,-129.0,-701.0
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23885.25,2.75,3.0,23878.5,23889.5,True,STOP,2025-08-14 22:00:01.607485099+00:00,23886.5,-29.5,29.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23885.25,2.75,3.0,23878.5,23886.25,True,STOP,2025-08-14 22:00:00.016362047+00:00,23888.25,-64.5,-5.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23885.0,2.75,3.0,23878.5,23889.5,True,STOP,2025-08-14 22:00:01.607485099+00:00,23886.75,-39.5,19.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23885.0,2.75,3.0,23878.5,23886.0,True,STOP,2025-08-14 22:00:00.016362047+00:00,23888.5,-74.5,-15.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,2,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23884.75,2.75,3.0,23878.5,23889.5,True,STOP,2025-08-14 22:00:01.607485099+00:00,23887.0,-49.5,9.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,2,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23884.75,2.75,3.0,23878.5,23885.75,True,STOP,2025-08-14 22:00:00.016362047+00:00,23888.75,-84.5,-25.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,4,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23884.25,2.75,3.0,23878.5,23889.5,True,STOP,2025-08-14 22:00:01.607485099+00:00,23887.5,-69.5,-10.5
2190,2025-08-14 18:00,WEEKDAY_WEAK,VALIDATED_SOURCE,CONTROL_LOSER,-59.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,4,RESOLVED,SELL,2025-08-14 22:00:00.016362047+00:00,23888.0,2025-08-14 22:00:00.016362047+00:00,23884.25,2.75,3.0,23878.5,23885.25,True,STOP,2025-08-14 22:00:00.016362047+00:00,23889.25,-104.5,-45.5
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,0,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23910.25,0.25,1.25,23925.5,23908.5,True,STOP,2025-08-15 13:30:00.146488255+00:00,23908.5,-79.0,39.0
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,0,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23910.25,0.25,1.25,23925.5,23909.25,True,STOP,2025-08-15 13:30:00.004084377+00:00,23909.0,-59.0,59.0
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ORIGINAL_SURVIVOR_STOP,1,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23910.5,0.25,1.25,23925.5,23908.5,True,STOP,2025-08-15 13:30:00.146488255+00:00,23908.25,-99.0,19.0
2191,2025-08-15 09:30,NY,VALIDATED_SOURCE,CONTROL_LOSER,-118.0,NQU5,IMMEDIATE_BBO,ONE_POINT_FROM_FILL,1,RESOLVED,BUY,2025-08-15 13:30:00.004084377+00:00,23910.0,2025-08-15 13:30:00.004084377+00:00,23910.5,0.25,1.25,23925.5,23909.5,True,STOP,2025-08-15 13:30:00.004084377+00:00,23908.75,-79.0,39.0
