trade_number,entry_time,entry_time_utc,source_status,route,block,active_symbol,quantity,tp,sp,extra_ticks,arm_points,be_mode,status,baseline_outcome,first_exit_direction,first_exit_reason,first_exit_index,first_exit_time,buy_exit_reason,sell_exit_reason,buy_exit_index,sell_exit_index,buy_exit_price,sell_exit_price,baseline_buy_net,baseline_sell_net,baseline_pair_net,candidate_status,survivor,armed,arm_index,arm_time,candidate_exit_reason,candidate_exit_price,candidate_survivor_net,candidate_pair_net,delta_vs_baseline,classification
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,PRICE_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,COST_COVER_BE,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,5.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,5.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,0,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.75,22851.0,-109.0,-59.0,-168.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.0,-59.0,-168.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,PRICE_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,COST_COVER_BE,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,5.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,5.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,1,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.5,22851.25,-119.0,-69.0,-188.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.25,-69.0,-188.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,PRICE_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,COST_COVER_BE,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,5.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,5.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,8.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,2,8.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22847.25,22851.5,-129.0,-79.0,-208.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22851.5,-79.0,-208.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,0.5,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,0.5,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,1.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,1.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,2.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,PRICE_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,2.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,4.0,2025-08-03 22:00:00.124718131+00:00,COST_COVER_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,3.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,PRICE_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,3.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,True,6.0,2025-08-03 22:00:00.124953493+00:00,COST_COVER_BE,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,4.0,PRICE_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
2175,2025-08-03 18:00:00,2025-08-03T22:00:00+00:00,VALIDATED_SOURCE,WEEKLY,AUGUST,NQU5,2,9.75,1.0,4,4.0,COST_COVER_BE,RESOLVED,DOUBLE_STOP,BUY,STOP,3,2025-08-03 22:00:00.090916277+00:00,STOP,STOP,3,9,22846.75,22852.0,-149.0,-99.0,-248.0,RESOLVED,SELL,False,,,ORIGINAL_STOP_BEFORE_ARM,22852.0,-99.0,-248.0,0.0,RAW_DOUBLE_STOP_NOT_RESCUED
