trade_number,entry_time_et,entry_time_utc,source_status,route,active_symbol,quantity,tv_outcome,tv_pair_net,dna_tp,dna_sp,formula_tp,buy_entry_offset,sell_entry_offset,entry_offset_difference,geometry_mode,trigger_mode,start_offset_ms,status,raw_outcome,first_exit_direction,first_exit_reason,first_exit_time,buy_exit_reason,sell_exit_reason,buy_exit_price,sell_exit_price,raw_buy_net,raw_sell_net,raw_pair_net,buy_target,sell_target,buy_stop,sell_stop
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23168.25,23171.5,-59.0,-109.0,-168.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23172.25,-49.0,-139.0,-188.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23169.5,23171.5,-9.0,-109.0,-118.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23172.25,-49.0,-139.0,-188.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.006855161+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.006855161+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23168.25,23171.5,-59.0,-109.0,-168.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23172.25,-49.0,-139.0,-188.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-06 13:30:00.001585691+00:00,STOP,STOP,23168.5,23170.0,-49.0,-49.0,-98.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.104283871+00:00,STOP,STOP,23169.5,23171.5,-9.0,-109.0,-118.0,23185.5,23153.0,23168.5,23170.0
2180,2025-08-06 09:30:00,2025-08-06T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,DOUBLE_STOP,-118.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-06 13:30:00.503782705+00:00,STOP,STOP,23168.5,23172.25,-49.0,-139.0,-188.0,23185.5,23153.0,23168.5,23170.0
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.015403787+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.015403787+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.246014513+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.017354419+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.017354419+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.247309493+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.117150477+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23599.0,23601.75,-99.0,-49.0,-148.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.117150477+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_DNA_SP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23599.0,23601.75,-99.0,-49.0,-148.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.015403787+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.015403787+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.246014513+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,TRADE_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.017354419+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.017354419+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.247309493+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,MID_TOUCH,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,100,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.117150477+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,BBO_EXECUTABLE,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23599.0,23601.75,-99.0,-49.0,-148.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,0,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,1,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.005987843+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,100,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.117150477+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,DNA_TP_REGISTRY_STOP,LEGACY_STAGE3F,500,RESOLVED,DOUBLE_STOP,BUY,STOP,2025-08-07 13:30:00.516169551+00:00,STOP,STOP,23599.0,23601.75,-99.0,-49.0,-148.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,0,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.015403787+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,1,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.015403787+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
2181,2025-08-07 09:30:00,2025-08-07T13:30:00+00:00,VALIDATED_SOURCE,NY,NQU5,2,SELL_TARGET,572.0,16.0,1.0,16.0,0.0,0.0,0.0,FORMULA_TP_REGISTRY_STOP,TRADE_TOUCH,100,RESOLVED,DOUBLE_STOP,SELL,STOP,2025-08-07 13:30:00.246014513+00:00,STOP,STOP,23600.25,23601.75,-49.0,-49.0,-98.0,23617.25,23584.75,23600.25,23601.75
