trade_number,entry_time_et,dataset_split,source_status,route,quantity,rule,family,extra_slippage_ticks,control_pair_net,control_buy_net,control_sell_net,survivor,loser,usable_survivor_session,candidate_pair_net,candidate_buy_net,candidate_sell_net,delta_vs_control,floor_fired,exit_reason,candidate_exit_time_utc,candidate_exit_price,pair_peak_before_exit,protected_floor_at_exit,activation_r,lock_pct_at_exit
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,CONTROL_NO_PAIR_FLOOR,CONTROL,0,572.0,631.0,-59.0,BUY,SELL,True,572.0,631.0,-59.0,0.0,False,CONTROL_OR_NO_SINGLE_SURVIVOR,,,,,999.0,
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,CONTROL_NO_PAIR_FLOOR,CONTROL,1,572.0,631.0,-59.0,BUY,SELL,True,572.0,631.0,-59.0,0.0,False,CONTROL_OR_NO_SINGLE_SURVIVOR,,,,,999.0,
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,CONTROL_NO_PAIR_FLOOR,CONTROL,2,572.0,631.0,-59.0,BUY,SELL,True,572.0,631.0,-59.0,0.0,False,CONTROL_OR_NO_SINGLE_SURVIVOR,,,,,999.0,
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,CONTROL_NO_PAIR_FLOOR,CONTROL,4,572.0,631.0,-59.0,BUY,SELL,True,572.0,631.0,-59.0,0.0,False,CONTROL_OR_NO_SINGLE_SURVIVOR,,,,,999.0,
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_2R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,122.0,181.0,-59.0,-450.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24526.0,282.0,141.0,2.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_2R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,112.0,171.0,-59.0,-460.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.75,282.0,141.0,2.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_2R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,102.0,161.0,-59.0,-470.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.5,282.0,141.0,2.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_2R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,82.0,141.0,-59.0,-490.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.0,282.0,141.0,2.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_2R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,102.0,161.0,-59.0,-470.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.015036733+00:00,24525.5,162.0,105.3,2.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_2R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,92.0,151.0,-59.0,-480.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.015036733+00:00,24525.25,162.0,105.3,2.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_2R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,82.0,141.0,-59.0,-490.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.015036733+00:00,24525.0,162.0,105.3,2.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_2R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,62.0,121.0,-59.0,-510.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.015036733+00:00,24524.5,162.0,105.3,2.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_2R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,112.0,171.0,-59.0,-460.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.964722605+00:00,24525.75,162.0,121.5,2.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_2R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,102.0,161.0,-59.0,-470.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.964722605+00:00,24525.5,162.0,121.5,2.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_2R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,92.0,151.0,-59.0,-480.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.964722605+00:00,24525.25,162.0,121.5,2.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_2R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,72.0,131.0,-59.0,-500.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.964722605+00:00,24524.75,162.0,121.5,2.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_2R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,112.0,171.0,-59.0,-460.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.742886501+00:00,24525.75,132.0,112.2,2.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_2R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,102.0,161.0,-59.0,-470.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.742886501+00:00,24525.5,132.0,112.2,2.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_2R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,92.0,151.0,-59.0,-480.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.742886501+00:00,24525.25,132.0,112.2,2.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_2R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,72.0,131.0,-59.0,-500.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:01.742886501+00:00,24524.75,132.0,112.2,2.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_3R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,122.0,181.0,-59.0,-450.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24526.0,282.0,141.0,3.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_3R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,112.0,171.0,-59.0,-460.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.75,282.0,141.0,3.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_3R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,102.0,161.0,-59.0,-470.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.5,282.0,141.0,3.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_3R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,82.0,141.0,-59.0,-490.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.0,282.0,141.0,3.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_3R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,182.0,241.0,-59.0,-390.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24527.5,282.0,183.3,3.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_3R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,172.0,231.0,-59.0,-400.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24527.25,282.0,183.3,3.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_3R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,162.0,221.0,-59.0,-410.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24527.0,282.0,183.3,3.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_3R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,142.0,201.0,-59.0,-430.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24526.5,282.0,183.3,3.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_3R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,202.0,261.0,-59.0,-370.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.925446335+00:00,24528.0,282.0,211.5,3.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_3R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,192.0,251.0,-59.0,-380.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.925446335+00:00,24527.75,282.0,211.5,3.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_3R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,182.0,241.0,-59.0,-390.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.925446335+00:00,24527.5,282.0,211.5,3.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_75_ARM_3R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,162.0,221.0,-59.0,-410.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.925446335+00:00,24527.0,282.0,211.5,3.0,0.75
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_3R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,212.0,271.0,-59.0,-360.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.887356521+00:00,24528.25,282.0,239.7,3.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_3R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,202.0,261.0,-59.0,-370.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.887356521+00:00,24528.0,282.0,239.7,3.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_3R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,192.0,251.0,-59.0,-380.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.887356521+00:00,24527.75,282.0,239.7,3.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_85_ARM_3R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,172.0,231.0,-59.0,-400.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:02.887356521+00:00,24527.25,282.0,239.7,3.0,0.85
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_4R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,122.0,181.0,-59.0,-450.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24526.0,282.0,141.0,4.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_4R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,112.0,171.0,-59.0,-460.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.75,282.0,141.0,4.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_4R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,102.0,161.0,-59.0,-470.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.5,282.0,141.0,4.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_50_ARM_4R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,82.0,141.0,-59.0,-490.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.421991659+00:00,24525.0,282.0,141.0,4.0,0.5
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_4R,FIXED,0,572.0,631.0,-59.0,BUY,SELL,True,182.0,241.0,-59.0,-390.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24527.5,282.0,183.3,4.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_4R,FIXED,1,572.0,631.0,-59.0,BUY,SELL,True,172.0,231.0,-59.0,-400.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24527.25,282.0,183.3,4.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_4R,FIXED,2,572.0,631.0,-59.0,BUY,SELL,True,162.0,221.0,-59.0,-410.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24527.0,282.0,183.3,4.0,0.65
2226,2025-09-17 09:30,VALIDATION_SEPTEMBER,DIAGNOSTIC_ONLY_DEGRADED_SOURCE,NY,2,FIXED_65_ARM_4R,FIXED,4,572.0,631.0,-59.0,BUY,SELL,True,142.0,201.0,-59.0,-430.0,True,PAIR_PROTECTED_FLOOR,2025-09-17T13:30:03.078272391+00:00,24526.5,282.0,183.3,4.0,0.65
